Product ID,Product Type,Code,Name,Brand,Description,Cost Price,Retail Price,Sale Price,Calculated Price,Fixed Shipping Price,Free Shipping,Warranty,Weight,Width,Height,Depth,Allow Purchases,Product Visible,Product Availability,Product Inventoried,Stock Level,Low Stock Level,Date Added,Date Modified,Category Details,Images,Page Title,META Keywords,META Description,Product Condition,Product URL,Redirect Old URL?,Product Tax Code,Product Custom Fields
1781,P,DBP-BT15TLD23,"DBP-BT15TLD23 | Runner Head Hub CW/CCW, 20 - 30HP",Blastec,"Picture is representative of product. Runner Head Hub CW/CCW, 20-30HP Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,50,10,4,10,Y,Y,,N,0,0,21/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: BlastecGeneric2__34419.1611265095.1280.1280__60292.jpg, Product Image URL: http://durableblastparts.com/product_images/r/676/BlastecGeneric2__34419.1611265095.1280.1280__60292.jpg|Product Image File: BlastecGeneric__43902.1611265095.1280.1280__86104.jpg, Product Image URL: http://durableblastparts.com/product_images/d/121/BlastecGeneric__43902.1611265095.1280.1280__86104.jpg","Blastec,DBP-BT15TLD23 | Runner Head Hub CW/CCW","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt15tld23-runner-head-hub-cw-ccw-20-30hp/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1782,P,DBP-BT15TLD45,"DBP-BT15TLD45 | Runner Head Hub CW/CCW, 40-50HP",Blastec,"Picture is representative of product. Runner Head Hub CW/CCW, 40 - 50HP Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,46.25,10,4,10,Y,Y,,N,0,0,21/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: BlastecGeneric2__34419.1611265095.1280.1280__78084.1611265388.1280.1280__29933.jpg, Product Image URL: http://durableblastparts.com/product_images/n/561/BlastecGeneric2__34419.1611265095.1280.1280__78084.1611265388.1280.1280__29933.jpg|Product Image File: BlastecGeneric__43902.1611265095.1280.1280__10104.1611265388.1280.1280__33162.jpg, Product Image URL: http://durableblastparts.com/product_images/w/603/BlastecGeneric__43902.1611265095.1280.1280__10104.1611265388.1280.1280__33162.jpg","Blastec,DBP-BT15TLD45 | Runner Head Hub CW/CCW","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt15tld45-runner-head-hub-cw-ccw-40-50hp/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1783,P,DBP-BT15TLD67,"DBP-BT15TLD67 | Runner Head Hub CW/CCW, 60 - 75HP",Blastec,"Picture is representative of product. Runner Head Hub CW/CCW, 60 - 75HP Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,45,10,4,10,Y,Y,,N,0,0,21/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1611265643.1280.1280__06824.jpg, Product Image URL: http://durableblastparts.com/product_images/j/451/1611265643.1280.1280__06824.jpg|Product Image File: 1611265643.1280.1280__33845.jpg, Product Image URL: http://durableblastparts.com/product_images/r/963/1611265643.1280.1280__33845.jpg","Blastec,DBP-BT15TLD67 | Runner Head Hub CW/CCW","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt15tld67-runner-head-hub-cw-ccw-60-75hp/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1784,P,DBP-BT15TLD100,"DBP-BT15TLD100 | Runner Head Hub CW/CCW, 100HP",Blastec,"Picture is representative of product. Runner Head Hub CW/CCW, 100HP Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,42.25,10,4,10,Y,Y,,N,0,0,21/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1611265855.1280.1280__51896.jpg, Product Image URL: http://durableblastparts.com/product_images/a/609/1611265855.1280.1280__51896.jpg|Product Image File: 1611265855.1280.1280__18941.jpg, Product Image URL: http://durableblastparts.com/product_images/d/032/1611265855.1280.1280__18941.jpg","Blastec,DBP-BT15TLD100 | Runner Head Hub CW/CCW","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt15tld100-runner-head-hub-cw-ccw-100hp/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1785,P,DBP-BT225-2.5,DBP-BT225-2.5 | Control Cage Tune Up Kit,Blastec,"Picture is representative of product. 2.5"" Control Cage  Tune Up Kit Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,13.2,0,0,0,Y,Y,,N,0,0,21/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: BlastecGeneric2__21987.1595424042.1280.1280__88479.jpg, Product Image URL: http://durableblastparts.com/product_images/j/486/BlastecGeneric2__21987.1595424042.1280.1280__88479.jpg|Product Image File: BlastecGeneric__36993.1595424042.1280.1280__83927.jpg, Product Image URL: http://durableblastparts.com/product_images/s/467/BlastecGeneric__36993.1595424042.1280.1280__83927.jpg","Blastec,DBP-BT225-2.5 | Cage 2-1/2"" Opening","Blastec,DBP-BT2-2.5 | Cage 2-1/2"" Opening  BT2401,,Cage 2-1/2"" Opening  BT2401,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",Cage 2-1/2"" Opening  BT2401,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt225-2-5-control-cage-tune-up-kit/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1786,P,DBP-BT339MN-38,"DBP-BT339MN-38 I Wheel Housing Assembly, 3/8"" MN",Blastec,"Picture is representative of product. Housing Assembly 3/8"" Manganese Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,290,34,30,18,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Housing, Category Path: Wheel Parts/Housing|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder",,"Blastec,DBP-BT339MN-38 | Lid, BW Housing  BT2400","Blastec,DBP-BT031A-1 | Lid, BW Housing  BT2400,,Lid, BW Housing  BT2400,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",Lid, BW Housing  BT2400,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt339mn-38-i-wheel-housing-assembly-3-8-mn/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1787,P,DBP-BT0503A,DBP-BT0503A |End Liner (Long),Blastec,"Picture is representative of product. End Liner (Long) Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,40.75,8,32,1,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder|Category Name: Liners, Category Path: Wheel Parts/Housing/Liners","Product Image File: BlastecLiners__44712.1611316234.1280.1280__71896.jpg, Product Image URL: http://durableblastparts.com/product_images/z/103/BlastecLiners__44712.1611316234.1280.1280__71896.jpg","Blastec,DBP-BT0503A | End Liner (Long)","Blastec,DBP-BT91 | End Liner,,End Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",Long End Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt0503a-end-liner-long/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1788,P,DBP-BT0503B,DBP-BT0503B |End Liner (Short),Blastec,"Picture is representative of product. End Liner (Short) Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,35,8,28,1,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder|Category Name: Liners, Category Path: Wheel Parts/Housing/Liners","Product Image File: BlastecLiners__44712.1611316234.1280.1280__71896.1611317510.1280.1280__33607.jpg, Product Image URL: http://durableblastparts.com/product_images/h/841/BlastecLiners__44712.1611316234.1280.1280__71896.1611317510.1280.1280__33607.jpg","Blastec,DBP-BT0503B | End Liner (Short)","Blastec,DBP-BT91 | End Liner,,End Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",Long End Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt0503b-end-liner-short/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1789,P,DBP-BT054,DBP-BT054 | Top Liner,Blastec,"Picture is representative of product. Top Liner Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,43.5,8,28,8,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder|Category Name: Liners, Category Path: Wheel Parts/Housing/Liners","Product Image File: 1611318202.1280.1280__63578.jpg, Product Image URL: http://durableblastparts.com/product_images/d/903/1611318202.1280.1280__63578.jpg","Blastec,DBP-BT054 | Top Liner","Blastec,DBP-BT91 | End Liner,,End Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",Top Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt054-top-liner/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1790,P,DBP-BT051,"DBP-BT051 | Side Liner, Top LH",Blastec,"Picture is representative of product. Side Liner, Top LH Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,17.5,12,8,1,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder|Category Name: Liners, Category Path: Wheel Parts/Housing/Liners","Product Image File: 1611318202.1280.1280__63578.1611318445.1280.1280__14121.jpg, Product Image URL: http://durableblastparts.com/product_images/m/919/1611318202.1280.1280__63578.1611318445.1280.1280__14121.jpg","Blastec,DBP-BT051 | Side Liner, Top LH","Blastec,DBP-BT91 | End Liner,,End Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",BT051 | Side Liner, Top LH ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt051-side-liner-top-lh/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1791,P,DBP-BT048,"DBP-BT048 | Side Liner, Lower LH",Blastec,"Picture is representative of product. Side Liner, Lower LH Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,21.75,12,8,1,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder|Category Name: Liners, Category Path: Wheel Parts/Housing/Liners","Product Image File: 1611318688.1280.1280__18493.jpg, Product Image URL: http://durableblastparts.com/product_images/q/386/1611318688.1280.1280__18493.jpg","Blastec,DBP-BT048 | Side Liner, Lower LH","Blastec,DBP-BT91 | End Liner,,End Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",DBP-BT048 | Side Liner, Lower LH,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt048-side-liner-lower-lh/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1792,P,DBP-BT047,"DBP-BT047 | Side Liner, Lower RH",Blastec,"Picture is representative of product. Side Liner, Lower RH Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,21.75,12,8,1,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder|Category Name: Liners, Category Path: Wheel Parts/Housing/Liners","Product Image File: 1611318688.1280.1280__18493.1611318887.1280.1280__81836.jpg, Product Image URL: http://durableblastparts.com/product_images/h/604/1611318688.1280.1280__18493.1611318887.1280.1280__81836.jpg","Blastec,DBP-BT047 | Side Liner, Lower RH","Blastec,DBP-BT91 | End Liner,,End Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",DBP-BT047 | Side Liner, Lower RH,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt047-side-liner-lower-rh/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1793,P,DBP-BT045,"DBP-BT045 | Side Liner, Top RH",Blastec,"Picture is representative of product. Side Liner, Top RH Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades Machine Mfg: Blastec",0,0,0,0,0,N,,17.5,12,8,1,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder|Category Name: Liners, Category Path: Wheel Parts/Housing/Liners","Product Image File: 1611318688.1280.1280__53893.jpg, Product Image URL: http://durableblastparts.com/product_images/z/589/1611318688.1280.1280__53893.jpg","Blastec,DBP-BT045 | Side Liner, Top RH","Blastec,DBP-BT91 | End Liner,,End Liner  ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",",DBP-BT045 | Side Liner, Top RH ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,,Machine Mfg: Blastec",New,/dbp-bt045-side-liner-top-rh/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";""Machine Mfg=Blastec"""
1794,P,DBP-BT066A,DBP-BT066A | Torque Lock 25/30,Blastec,"Picture is representative of product. Torque Lock 25/30 Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,3.5,3,3,6,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: BlastecGeneric__43902.1611265095.1280.1280__86104.1611269371.1280.1280__99163.jpg, Product Image URL: http://durableblastparts.com/product_images/x/459/BlastecGeneric__43902.1611265095.1280.1280__86104.1611269371.1280.1280__99163.jpg|Product Image File: TORQLOC__16418.PNG, Product Image URL: http://durableblastparts.com/product_images/l/884/TORQLOC__16418.PNG","Blastec,DBP-BT066A | Torque Lock 25/30","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",Torque Lock 25/30 ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt066a-torque-lock-25-30/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1795,P,DBP-BT021A,DBP-BT021A | Torque Lock 40/50,Blastec,"Picture is representative of product. Torque Lock 40/50 Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,3.5,3,3,6,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1611329057.1280.1280__16350.jpg, Product Image URL: http://durableblastparts.com/product_images/w/005/1611329057.1280.1280__16350.jpg|Product Image File: TORQLOC__16418.1611329057.1280.1280__87481.jpg, Product Image URL: http://durableblastparts.com/product_images/d/112/TORQLOC__16418.1611329057.1280.1280__87481.jpg","Blastec,DBP-BT021A | Torque Lock 40/50","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",DBP-BT021A | Torque Lock 40/50 ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt021a-torque-lock-40-50/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1796,P,DBP-BT084A,DBP-BT084A | Torque Lock 60/75,Blastec,"Picture is representative of product. Torque Lock 60/75 Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,6,4,4,8,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1611329057.1280.1280__16350.1611329290.1280.1280__69692.jpg, Product Image URL: http://durableblastparts.com/product_images/g/124/1611329057.1280.1280__16350.1611329290.1280.1280__69692.jpg|Product Image File: TORQLOC__16418.1611329057.1280.1280__87481.1611329290.1280.1280__73325.jpg, Product Image URL: http://durableblastparts.com/product_images/m/366/TORQLOC__16418.1611329057.1280.1280__87481.1611329290.1280.1280__73325.jpg","Blastec,DBP-BT084A | Torque Lock 60/75","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",DBP-BT084A | Torque Lock 60/75 ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt084a-torque-lock-60-75/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1797,P,DBP-BT085,DBP-BT085 | Torque Lock 100,Blastec,"Picture is representative of product. Torque Lock 100 Wheel MODEL: 24"" Blastech DIA OF WHEEL: 24.00"" Blades / VANES: 8 Blades ROTATION: Bidirectional Machine Mfg: Blastec",0,0,0,0,0,N,,6,4,4,8,Y,Y,,N,0,0,22/01/2021,2/6/2022,"Category Name: Wheel Internals, Category Path: Wheel Parts/Wheel Internals|Category Name: Wheel Parts Fast Finder, Category Path: Wheel Parts/Wheel Parts Fast Finder","Product Image File: 1611329499.1280.1280__04630.jpg, Product Image URL: http://durableblastparts.com/product_images/j/971/1611329499.1280.1280__04630.jpg|Product Image File: 1611329499.1280.1280__15886.jpg, Product Image URL: http://durableblastparts.com/product_images/e/957/1611329499.1280.1280__15886.jpg","Blastec,DBP-BT085 | Torque Lock 100","Blastec,DBP-BT15TL | Runner Head Hub CW/CCW,,Runner Head Hub CW/CCW ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",",DBP-BT085 | Torque Lock 100 ,Wheel MODEL: 24"" Blastech,DIA OF WHEEL: 24.00"",Blades / VANES: 8 Blades,ROTATION: Bidirectional,Machine Mfg: Blastec",New,/dbp-bt085-torque-lock-100/,,,"Vendor=contact@blastec.com;""Wheel Model=24"""" Blastech"";""Diameter of Wheel=24.00"";""Blades / Vanes=8 Blades"";Rotation=Bidirectional;""Machine Mfg=Blastec"""
1798,P,DBP-C32505,Manganese Cabinet Roll C32505,BCP / Wheelabrator,"OEM Part Number C32505 6 5/8"" Diameter x 4' Lg Maganese Roll Assembly with shaft 8 - 10 week Lead Time",0,0,0,0,0,N,"Will meet Fit, Form & Hardness Specs",350,48,6.62,6.62,Y,Y,8 - 10 weeks,N,0,0,3/2/2021,2/6/2022,"Category Name: Cabinet & Material Handling, Category Path: Cabinet & Material Handling|Category Name: Roll Conveyor, Category Path: Cabinet & Material Handling/Material Handling Templates/Roll Conveyor","Product Image File: MAgnaese_Roll__92991.PNG, Product Image URL: http://durableblastparts.com/product_images/z/490/MAgnaese_Roll__92991.PNG|Product Image File: Roll_Conveyor_Template__36184.PNG, Product Image URL: http://durableblastparts.com/product_images/j/966/Roll_Conveyor_Template__36184.PNG",Manganese Cabinet Roll C32505,,Manganese Cabinet Roll C32505,New,/manganese-cabinet-c32505/,,,Vendor=sales@durableblastparts.com
1799,P,DBP-697789,"34 Super Tumblast Link Hardware Set, Plow Bolts, Nuts and Washers",BCT Metcast;Wheelabrator,"Set included Four (4) of each.     680991   Plow Bolt, 3/4""-10UNC  Grd 8 (also 291252)         500064   Nut, 3/4 Hex         500118   Lock Washers, 3/4""    ",0,0,0,0,0,N,Form & Fit,2,6,3,2,Y,Y,,N,0,0,11/2/2021,2/6/2022,"Category Name: Cabinet & Material Handling, Category Path: Cabinet & Material Handling|Category Name: Steel Mill, Category Path: Cabinet & Material Handling/Tumblast Mill Components/Steel Mill","Product Image File: plow_bolt__64491.PNG, Product Image URL: http://durableblastparts.com/product_images/i/014/plow_bolt__64491.PNG","34 Super Tumblast Link Hardware Set, Plow Bolts, Nuts and Washers",,"Wheelabrator Tumblast Link Hardware Set, Plow Bolts, Nots and Washers",New,/34-super-tumblast-link-hardware-set-plow-bolts-nuts-and-washers/,,,Vendor=jackie@astechblast.com
1800,P,DBP-7204901,"60"" CFS Separator Replacement Screen",BCT Metcast;Wheelabrator,"Replacement Screen Mesh for a 60"" LG. Wheelabrator Style Rotary Screen SeperatorMesh (Square), 0.1870"" x 0.1870"" Opening (Square),",0,0,0,0,0,N,Fit & Form,37.5,7.5,0.18,450,Y,Y,,N,0,0,11/2/2021,2/6/2022,"Category Name: Abrasive Reclaim, Category Path: Abrasive Reclaim|Category Name: Separator Components, Category Path: Abrasive Reclaim/Separator Components","Product Image File: Rotary_Screen_Mesh__18872.jpg, Product Image URL: http://durableblastparts.com/product_images/n/437/Rotary_Screen_Mesh__18872.jpg","60"" CFS Separator Replacement Screen",,"Wheelabrator, 60"" CFS Separator Replacement Screen",New,/60-cfs-separator-replacement-screen/,,,Vendor=joe.craig@blastservicesinc.com
